frame_id,object_id,class_name,confidence,x1,y1,x2,y2,width,height
102,2,car,0.833,1193,316,1459,569,266,252
102,3,person,0.784,578,384,642,582,64,198
102,4,person,0.768,490,370,558,592,67,221
102,5,person,0.736,1388,567,1473,822,84,254
102,6,person,0.732,938,908,1003,1076,65,167
102,7,person,0.722,1072,115,1129,294,56,178
102,8,person,0.715,215,735,306,981,90,246
102,9,person,0.710,1145,110,1205,277,59,166
102,10,person,0.704,217,459,281,658,63,198
102,11,motorcycle,0.681,1485,583,1728,744,243,161
102,12,person,0.671,132,566,216,810,84,244
102,13,person,0.646,388,510,476,746,87,236
102,14,person,0.637,1613,7,1667,154,54,147
102,15,person,0.635,936,106,1003,288,67,182
102,16,person,0.610,450,166,524,371,73,204
102,17,person,0.518,794,351,863,548,68,196
102,18,person,0.478,860,356,923,548,63,191
102,19,motorcycle,0.413,1248,158,1443,266,195,108
102,20,person,0.384,1476,61,1526,171,50,110
102,21,person,0.371,793,148,855,320,62,171
102,22,person,0.339,188,673,273,888,84,214
104,1,car,0.844,1193,316,1460,569,266,253
104,2,person,0.828,1722,456,1795,667,72,210
104,3,person,0.760,221,735,309,991,87,255
104,4,person,0.756,936,910,1008,1076,72,166
104,5,person,0.745,576,386,638,580,62,194
104,6,person,0.739,487,375,557,598,70,223
104,7,person,0.738,1390,564,1474,822,84,257
104,8,person,0.721,1142,108,1202,274,59,165
104,9,person,0.696,1069,114,1124,293,55,179
104,10,motorcycle,0.693,1486,584,1729,744,243,160
104,11,person,0.673,1620,6,1670,154,50,147
104,12,person,0.652,134,569,224,805,90,236
104,13,person,0.649,217,455,281,657,63,202
104,14,person,0.647,936,106,1002,288,66,182
104,15,person,0.635,387,504,472,740,84,235
104,16,person,0.559,450,165,524,371,73,205
104,17,person,0.538,796,351,864,549,67,198
104,18,person,0.491,859,356,928,549,68,193
104,19,motorcycle,0.419,1247,155,1443,266,195,110
104,20,person,0.396,796,149,855,319,59,170
104,21,person,0.389,1476,58,1526,182,50,124
104,22,person,0.359,190,678,279,819,89,140
104,23,person,0.302,286,129,339,291,53,162
106,1,car,0.856,1193,316,1460,569,267,252
106,2,person,0.832,1721,457,1795,667,73,209
106,3,person,0.799,574,386,638,583,63,197
106,4,person,0.772,940,911,1011,1078,70,166
106,5,person,0.760,488,376,556,599,68,223
106,6,person,0.747,228,742,311,1003,82,260
106,7,person,0.702,936,104,1003,284,66,179
106,8,person,0.695,1066,113,1122,294,56,181
106,9,person,0.694,391,497,472,722,80,225
106,10,person,0.685,1622,8,1677,156,54,148
106,11,person,0.682,1141,105,1199,274,58,169
106,12,person,0.677,1392,566,1481,817,88,251
106,13,motorcycle,0.645,1489,586,1729,744,240,158
106,14,person,0.632,136,566,228,809,92,243
106,15,person,0.600,218,454,282,659,63,205
106,16,person,0.563,861,357,932,550,71,192
106,17,person,0.558,450,161,525,362,75,200
106,18,person,0.492,798,349,866,553,67,203
106,19,motorcycle,0.458,1246,155,1443,265,196,109
106,20,person,0.403,1475,54,1527,194,51,140
106,21,person,0.399,200,679,290,821,89,142
106,22,person,0.387,794,147,854,319,59,171
108,1,car,0.861,1192,316,1460,568,267,252
108,2,person,0.834,1721,456,1795,667,73,210
108,3,person,0.810,573,386,637,581,64,194
108,4,person,0.765,139,567,237,808,98,241
108,5,person,0.759,938,914,1013,1075,75,161
108,6,person,0.745,488,377,558,600,69,223
108,7,person,0.735,388,494,471,720,82,226
108,8,person,0.724,224,752,315,1016,91,264
108,9,person,0.709,1396,565,1481,816,84,250
108,10,person,0.691,1624,11,1678,155,53,144
108,11,person,0.683,1064,113,1121,291,57,178
108,12,person,0.663,937,99,1003,284,65,185
108,13,person,0.639,1139,101,1194,272,55,171
108,14,person,0.612,219,455,282,646,62,191
108,15,person,0.550,866,360,936,550,69,189
108,16,motorcycle,0.539,1489,587,1729,743,239,155
108,17,person,0.526,451,161,526,359,74,197
108,18,person,0.486,799,351,871,554,71,203
108,19,motorcycle,0.484,1246,156,1443,266,196,110
108,20,person,0.450,210,682,300,831,90,148
108,21,person,0.382,792,149,854,319,62,169
108,22,person,0.363,1476,50,1527,192,51,142
110,1,car,0.866,1193,316,1460,569,267,252
110,2,person,0.837,1721,457,1795,666,73,209
110,3,person,0.829,571,388,637,585,65,196
110,4,person,0.788,487,377,558,601,70,224
110,5,person,0.746,231,758,324,1015,93,256
110,6,person,0.745,939,915,1016,1075,77,160
110,7,person,0.736,147,567,238,811,90,243
110,8,person,0.710,382,489,470,721,87,231
110,9,person,0.696,1404,565,1483,817,79,251
110,10,person,0.696,1061,112,1117,289,56,177
110,11,person,0.685,1627,11,1680,160,52,148
110,12,person,0.641,1135,99,1191,271,56,172
110,13,person,0.627,938,97,1002,279,63,182
110,14,person,0.578,800,351,872,554,72,202
110,15,motorcycle,0.570,1489,582,1729,745,240,162
110,16,person,0.567,220,453,282,646,62,193
110,17,person,0.557,867,363,936,549,69,186
110,18,person,0.519,453,161,527,360,73,199
110,19,motorcycle,0.493,1247,154,1443,267,195,112
110,20,person,0.484,220,684,302,808,82,124
110,21,person,0.425,1475,45,1527,191,52,145
110,22,person,0.353,794,146,853,319,59,172
110,23,person,0.317,287,132,339,290,52,158
112,1,car,0.856,1193,316,1460,569,266,252
112,2,person,0.847,570,394,635,593,64,198
112,3,person,0.837,1721,457,1795,666,73,209
112,4,person,0.796,487,379,557,601,70,221
112,5,person,0.755,936,917,1020,1076,83,159
112,6,person,0.744,377,486,469,724,92,237
112,7,person,0.743,158,567,243,817,85,249
112,8,person,0.723,1628,12,1682,163,54,150
112,9,person,0.696,1408,564,1489,816,80,251
112,10,person,0.672,241,766,329,1029,88,263
112,11,person,0.643,1059,109,1115,290,55,181
112,12,person,0.629,1130,96,1190,267,59,170
112,13,motorcycle,0.615,1489,585,1728,743,239,158
112,14,person,0.588,220,446,289,648,68,201
112,15,person,0.585,937,94,1002,275,65,180
112,16,person,0.554,226,686,305,816,78,130
112,17,person,0.544,1475,44,1526,189,51,145
112,18,person,0.544,868,368,939,554,71,185
112,19,motorcycle,0.529,1247,153,1443,266,195,113
112,20,person,0.527,795,356,874,555,78,198
112,21,person,0.442,455,158,526,360,70,201
112,22,person,0.353,793,145,853,319,60,173
112,23,person,0.338,288,130,341,290,53,159
114,1,car,0.860,1193,316,1460,570,266,253
114,2,person,0.841,1721,456,1795,667,73,210
114,3,person,0.792,937,918,1024,1075,87,157
114,4,person,0.785,569,396,634,600,64,203
114,5,person,0.783,486,383,555,597,69,214
114,6,person,0.740,374,484,468,722,94,238
114,7,person,0.735,1627,13,1682,166,54,153
114,8,person,0.702,170,563,248,810,78,246
114,9,person,0.699,245,765,333,1031,88,265
114,10,person,0.693,1410,564,1491,816,81,251
114,11,person,0.625,1055,107,1112,283,56,175
114,12,person,0.621,800,358,873,562,73,203
114,13,person,0.602,1125,99,1184,266,58,167
114,14,person,0.584,937,92,1006,274,68,182
114,15,person,0.577,223,443,290,637,66,193
114,16,motorcycle,0.499,1248,153,1443,266,195,112
114,17,person,0.499,1474,44,1525,186,50,142
114,18,person,0.481,877,368,940,558,62,189
114,19,motorcycle,0.458,1490,586,1728,743,237,157
114,20,person,0.427,235,693,307,814,72,121
114,21,person,0.405,456,159,525,358,69,199
114,22,person,0.336,289,130,344,291,55,160
114,23,person,0.310,793,146,852,320,58,173
116,1,car,0.852,1193,316,1460,572,266,255
116,2,person,0.840,1721,456,1794,666,73,210
116,3,person,0.796,939,919,1026,1076,86,156
116,4,person,0.786,248,763,338,1032,89,269
116,5,person,0.781,370,482,467,720,97,238
116,6,person,0.759,480,383,555,602,74,219
116,7,person,0.756,566,399,631,604,64,205
116,8,person,0.735,175,568,253,818,77,250
116,9,person,0.701,1631,13,1684,168,53,154
116,10,person,0.667,1413,566,1499,815,85,248
116,11,person,0.646,1054,105,1108,283,54,178
116,12,person,0.607,938,90,1006,273,68,182
116,13,person,0.599,1123,99,1181,263,58,164
116,14,person,0.559,225,442,286,629,61,186
116,15,person,0.542,797,362,875,566,78,203
116,16,motorcycle,0.469,1250,157,1442,265,192,108
116,17,motorcycle,0.443,1497,593,1729,742,232,149
116,18,person,0.438,1473,43,1524,184,50,141
116,19,person,0.429,456,159,526,357,69,198
116,20,person,0.412,243,699,309,817,65,117
116,21,person,0.385,876,370,940,570,63,200
118,1,car,0.868,1192,317,1460,571,267,254
118,2,person,0.834,1721,456,1794,667,73,210
118,3,person,0.790,945,920,1027,1076,81,155
118,4,person,0.780,475,383,554,606,78,222
118,5,person,0.771,182,570,258,821,76,250
118,6,person,0.765,565,402,631,608,66,206
118,7,person,0.763,373,479,465,719,92,240
118,8,person,0.761,250,758,341,1032,91,274
118,9,person,0.720,1418,567,1496,811,77,244
118,10,person,0.687,1051,104,1106,283,55,178
118,11,person,0.665,1633,13,1687,169,53,155
118,12,person,0.651,1122,98,1179,263,57,165
118,13,person,0.609,941,90,1006,272,65,181
118,14,person,0.561,798,368,870,573,72,205
118,15,person,0.535,227,440,287,627,60,187
118,16,person,0.487,872,374,938,569,65,194
118,17,person,0.477,458,158,526,358,68,199
118,18,motorcycle,0.477,1491,587,1727,744,235,157
118,19,motorcycle,0.465,1248,156,1443,266,195,110
118,20,person,0.425,254,704,319,813,65,109
118,21,person,0.371,1472,44,1522,182,50,138
120,1,car,0.866,1193,317,1460,571,267,254
120,2,person,0.833,1722,457,1794,666,72,209
120,3,person,0.789,471,389,549,609,77,219
120,4,person,0.787,564,404,629,609,64,205
120,5,person,0.780,183,574,264,816,81,241
120,6,person,0.772,947,921,1026,1077,79,155
120,7,person,0.754,254,771,342,1033,88,261
120,8,person,0.742,1420,569,1505,817,84,248
120,9,person,0.742,376,475,465,718,89,242
120,10,person,0.722,1047,103,1106,282,58,178
120,11,person,0.672,940,89,1007,272,66,182
120,12,person,0.667,1118,95,1179,266,60,170
120,13,person,0.613,228,436,288,627,60,190
120,14,person,0.585,806,370,871,576,64,206
120,15,person,0.546,1638,17,1689,167,51,150
120,16,person,0.526,875,378,940,569,64,191
120,17,motorcycle,0.473,1494,592,1730,742,235,149
120,18,person,0.453,459,156,528,354,68,197
120,19,motorcycle,0.445,1252,157,1442,266,190,109
120,20,person,0.412,259,707,330,817,71,109
120,21,person,0.397,1471,42,1522,182,51,140
122,1,car,0.870,1193,317,1460,572,266,254
122,2,person,0.835,1721,456,1794,667,73,210
122,3,person,0.767,947,921,1027,1077,79,156
122,4,person,0.754,941,90,1006,270,65,180
122,5,person,0.749,1424,572,1507,818,83,246
122,6,person,0.745,470,394,546,613,75,218
122,7,person,0.736,564,405,628,610,63,205
122,8,person,0.735,261,781,348,1040,86,258
122,9,person,0.720,191,576,276,815,85,238
122,10,person,0.713,385,469,465,695,79,225
122,11,person,0.709,1042,102,1106,282,63,180
122,12,person,0.614,1115,94,1177,266,61,171
122,13,person,0.532,229,435,287,624,58,189
122,14,person,0.522,881,379,942,571,60,191
122,15,person,0.515,813,373,875,577,61,203
122,16,person,0.487,1640,13,1691,167,50,153
122,17,motorcycle,0.457,1492,591,1730,742,237,151
122,18,person,0.443,461,154,532,353,71,198
122,19,motorcycle,0.443,1251,157,1442,266,190,109
122,20,person,0.433,1470,41,1522,181,52,139
122,21,person,0.396,269,709,337,825,68,115
124,1,car,0.862,1193,317,1460,571,266,254
124,2,person,0.835,1721,456,1794,667,73,210
124,3,person,0.760,947,921,1028,1078,81,157
124,4,person,0.750,389,462,465,691,76,228
124,5,person,0.746,943,89,1006,268,62,178
124,6,person,0.739,194,580,283,815,89,235
124,7,person,0.737,469,395,544,610,74,214
124,8,person,0.734,1428,575,1510,824,82,249
124,9,person,0.695,562,405,626,611,63,206
124,10,person,0.680,265,781,354,1049,89,267
124,11,person,0.670,1033,100,1104,281,71,180
124,12,person,0.596,1113,93,1174,264,61,170
124,13,person,0.559,885,383,946,571,61,187
124,14,person,0.544,811,373,877,579,65,205
124,15,person,0.538,229,433,286,622,57,189
124,16,person,0.534,461,150,531,347,69,197
124,17,person,0.528,1644,14,1694,169,49,154
124,18,motorcycle,0.502,1494,591,1729,742,234,150
124,19,person,0.448,1466,39,1519,182,53,142
124,20,motorcycle,0.448,1250,157,1442,266,191,108
124,21,person,0.428,276,710,353,853,76,142
124,22,person,0.326,345,101,401,280,55,179
126,1,car,0.875,1192,316,1460,570,267,253
126,2,person,0.839,1721,456,1794,667,73,211
126,3,person,0.776,946,921,1028,1078,82,156
126,4,person,0.775,468,398,540,610,71,211
126,5,person,0.770,943,86,1005,265,61,178
126,6,person,0.763,388,459,466,688,77,229
126,7,person,0.755,200,581,287,825,86,243
126,8,person,0.739,561,408,624,611,63,203
126,9,person,0.733,268,788,358,1052,90,264
126,10,person,0.714,1431,575,1513,825,82,250
126,11,person,0.680,1033,102,1098,279,65,177
126,12,person,0.620,1108,91,1171,265,63,173
126,13,person,0.597,462,148,530,343,67,194
126,14,person,0.572,811,375,877,579,65,203
126,15,person,0.549,1647,14,1702,172,55,158
126,16,person,0.518,228,430,286,614,57,183
126,17,motorcycle,0.492,1506,594,1729,742,222,148
126,18,person,0.489,886,382,942,569,56,186
126,19,motorcycle,0.470,1254,157,1442,267,188,110
126,20,person,0.447,282,715,367,859,85,144
126,21,person,0.398,1466,39,1518,170,52,131
126,22,person,0.380,345,101,401,279,55,178
126,23,person,0.307,391,8,442,173,51,164
128,1,car,0.868,1193,316,1460,570,267,253
128,2,person,0.839,1721,456,1794,668,73,211
128,3,person,0.778,946,922,1029,1078,83,155
128,4,person,0.745,388,458,467,688,78,230
128,5,person,0.723,559,413,622,614,63,200
128,6,person,0.712,1433,574,1520,825,87,251
128,7,person,0.701,468,399,538,610,69,211
128,8,person,0.701,206,580,281,825,74,244
128,9,person,0.700,943,83,1004,259,60,175
128,10,person,0.674,1031,100,1096,282,64,182
128,11,person,0.632,275,791,358,1060,82,269
128,12,person,0.597,228,423,287,607,59,183
128,13,person,0.554,1648,19,1706,174,57,155
128,14,person,0.523,1103,95,1162,262,58,166
128,15,person,0.523,816,375,879,578,63,203
128,16,person,0.500,461,143,529,343,67,199
128,17,person,0.488,885,385,948,569,62,183
128,18,motorcycle,0.455,1519,594,1729,742,209,147
128,19,person,0.452,286,722,382,863,96,140
128,20,person,0.428,1464,37,1519,175,55,137
128,21,motorcycle,0.406,1255,159,1442,267,187,108
128,22,person,0.304,346,100,401,279,55,179
130,1,car,0.872,1193,317,1460,570,267,253
130,2,person,0.834,1721,456,1794,667,72,211
130,3,person,0.773,945,923,1029,1077,84,154
130,4,person,0.728,389,457,467,690,78,233
130,5,person,0.716,210,578,279,825,69,246
130,6,person,0.681,942,79,1003,258,60,179
130,7,person,0.675,1438,575,1521,827,83,252
130,8,person,0.671,1029,99,1093,280,63,181
130,9,person,0.665,468,400,533,613,65,213
130,10,person,0.643,280,796,357,1057,77,261
130,11,person,0.629,557,418,619,620,62,202
130,12,person,0.563,1101,95,1160,256,58,161
130,13,person,0.556,229,419,287,601,58,182
130,14,person,0.550,884,387,952,576,67,189
130,15,person,0.540,1651,21,1706,175,55,154
130,16,person,0.524,817,381,881,581,63,200
130,17,person,0.511,295,729,397,866,101,136
130,18,person,0.500,751,337,806,522,55,185
130,19,person,0.458,1462,37,1518,174,55,137
130,20,motorcycle,0.432,1521,596,1729,743,208,146
130,21,motorcycle,0.431,1253,157,1442,267,188,110
130,22,person,0.413,460,142,531,342,70,200
132,1,car,0.870,1193,317,1460,569,267,252
132,2,person,0.821,1721,458,1794,668,73,210
132,3,person,0.770,944,923,1028,1077,83,153
132,4,person,0.754,552,423,617,626,64,203
132,5,person,0.747,388,456,468,685,79,229
132,6,person,0.693,1439,578,1528,827,88,249
132,7,person,0.686,1026,98,1089,279,63,180
132,8,person,0.675,282,802,361,1057,78,254
132,9,person,0.670,941,77,1002,256,60,178
132,10,person,0.653,217,580,284,823,66,242
132,11,person,0.648,1650,23,1710,177,59,153
132,12,person,0.645,228,416,289,591,61,175
132,13,person,0.639,468,403,529,615,61,212
132,14,person,0.602,1099,94,1156,255,56,161
132,15,person,0.548,755,338,815,523,60,185
132,16,person,0.530,818,383,879,584,61,200
132,17,person,0.520,297,732,408,872,110,139
132,18,person,0.462,461,142,532,341,71,199
132,19,person,0.452,884,388,950,585,66,196
132,20,motorcycle,0.441,1519,597,1729,743,209,146
132,21,person,0.441,1460,35,1519,178,58,142
132,22,person,0.370,347,102,400,282,53,180
132,23,motorcycle,0.355,1252,158,1442,267,190,108
134,1,car,0.867,1193,317,1460,570,267,252
134,2,person,0.820,1721,458,1794,668,73,210
134,3,person,0.780,548,425,615,630,66,204
134,4,person,0.765,941,922,1028,1077,87,154
134,5,person,0.729,390,452,469,684,78,232
134,6,person,0.712,1442,581,1530,826,87,245
134,7,person,0.686,1023,98,1086,275,62,176
134,8,person,0.670,939,77,1001,254,62,177
134,9,person,0.657,284,801,367,1069,82,268
134,10,person,0.656,1097,92,1156,257,59,165
134,11,person,0.648,1656,24,1711,178,55,154
134,12,person,0.644,228,415,289,592,60,177
134,13,person,0.624,818,383,889,591,71,207
134,14,person,0.588,468,406,528,625,60,219
134,15,person,0.529,223,582,289,825,65,243
134,16,person,0.515,302,737,413,877,111,140
134,17,person,0.511,460,139,528,341,68,201
134,18,person,0.441,884,395,954,588,70,193
134,19,person,0.410,1459,33,1518,178,58,144
134,20,person,0.381,347,104,401,283,54,179
134,21,person,0.375,763,346,818,513,55,166
134,22,motorcycle,0.371,1251,160,1442,268,190,108
134,23,motorcycle,0.363,1525,596,1730,742,204,146
134,24,person,0.302,290,111,344,294,53,183
136,1,car,0.869,1193,317,1460,570,267,252
136,2,person,0.829,1721,458,1795,668,74,210
136,3,person,0.766,935,921,1026,1078,91,156
136,4,person,0.760,286,806,372,1076,85,269
136,5,person,0.744,546,428,612,629,65,201
136,6,person,0.739,390,447,468,679,77,232
136,7,person,0.717,1445,581,1529,826,83,245
136,8,person,0.685,1662,23,1716,179,54,156
136,9,person,0.677,466,406,528,632,61,226
136,10,person,0.645,939,74,1000,254,60,179
136,11,person,0.645,1094,90,1150,254,56,163
136,12,person,0.630,1020,98,1082,275,61,176
136,13,person,0.596,820,387,883,590,63,203
136,14,person,0.535,230,579,295,829,65,249
136,15,person,0.527,229,412,291,598,62,185
136,16,person,0.506,1456,33,1516,179,59,145
136,17,person,0.499,458,140,527,339,68,199
136,18,person,0.465,310,743,415,882,104,139
136,19,person,0.404,884,399,957,590,72,191
136,20,motorcycle,0.398,1527,595,1729,742,202,146
136,21,motorcycle,0.391,1253,158,1442,267,189,109
136,22,person,0.369,346,105,401,283,55,177
136,23,person,0.327,289,115,340,294,51,179
138,1,car,0.861,1193,317,1460,570,266,253
138,2,person,0.812,1721,458,1794,669,73,210
138,3,person,0.778,289,813,379,1079,90,265
138,4,person,0.770,938,921,1025,1077,86,156
138,5,person,0.733,394,444,469,665,75,221
138,6,person,0.718,1448,582,1533,828,85,245
138,7,person,0.695,465,409,528,635,62,225
138,8,person,0.694,542,430,609,631,67,200
138,9,person,0.685,1666,26,1721,179,54,152
138,10,person,0.649,230,578,297,828,67,249
138,11,person,0.633,936,74,997,251,61,177
138,12,person,0.603,1019,96,1079,275,59,179
138,13,person,0.580,1091,91,1146,253,54,162
138,14,person,0.579,822,393,888,592,65,199
138,15,person,0.559,1456,29,1516,177,60,147
138,16,person,0.547,229,411,292,612,62,201
138,17,person,0.495,315,743,411,885,95,141
138,18,person,0.481,890,400,957,590,66,189
138,19,person,0.459,457,140,526,339,69,199
138,20,motorcycle,0.413,1251,157,1442,268,191,111
138,21,motorcycle,0.378,1523,600,1729,744,206,144
138,22,person,0.320,346,103,402,284,55,181
138,23,person,0.313,287,120,338,295,50,174
138,24,person,0.303,516,121,569,284,52,162
140,1,car,0.871,1193,317,1460,571,266,253
140,2,person,0.829,1721,457,1795,668,73,211
140,3,person,0.769,293,821,390,1080,96,258
140,4,person,0.761,941,921,1020,1077,78,155
140,5,person,0.744,389,437,468,659,78,222
140,6,person,0.740,540,430,608,633,67,202
140,7,person,0.711,465,417,528,643,62,226
140,8,person,0.689,1670,30,1726,180,55,150
140,9,person,0.675,936,71,996,249,59,177
140,10,person,0.669,1016,96,1075,276,59,179
140,11,person,0.636,232,409,294,591,61,181
140,12,person,0.603,1451,582,1535,822,83,240
140,13,person,0.602,233,577,301,830,67,252
140,14,person,0.583,1089,89,1140,255,51,166
140,15,person,0.530,1458,26,1514,172,55,146
140,16,person,0.528,891,402,961,590,69,187
140,17,person,0.497,315,747,403,887,88,140
140,18,person,0.471,821,393,888,590,66,197
140,19,person,0.435,288,127,334,294,46,167
140,20,person,0.432,787,347,840,544,52,197
140,21,motorcycle,0.419,1251,158,1442,268,191,109
140,22,person,0.411,456,139,524,335,67,195
140,23,motorcycle,0.372,1519,592,1729,743,209,150
140,24,person,0.345,347,110,402,283,55,172
140,25,person,0.314,789,152,852,316,62,164
140,26,person,0.305,516,121,568,283,51,161
142,1,car,0.864,1193,317,1460,571,266,254
142,2,person,0.824,1721,458,1794,668,73,209
142,3,person,0.812,537,432,607,634,69,202
142,4,person,0.736,940,920,1016,1077,75,157
142,5,person,0.734,465,420,528,643,63,222
142,6,person,0.707,1672,35,1726,186,54,151
142,7,person,0.690,296,829,392,1074,96,244
142,8,person,0.681,383,435,465,660,82,225
142,9,person,0.663,936,71,995,241,58,170
142,10,person,0.658,885,406,961,592,76,186
142,11,person,0.642,239,581,310,832,71,250
142,12,person,0.639,1014,95,1074,274,60,178
142,13,person,0.599,1453,585,1544,823,91,238
142,14,person,0.589,233,408,293,590,59,182
142,15,person,0.569,1085,90,1139,254,53,164
142,16,person,0.502,1457,24,1513,167,55,142
142,17,person,0.467,823,393,890,593,66,200
142,18,person,0.428,454,139,522,331,67,192
142,19,person,0.424,793,350,845,519,52,168
142,20,person,0.358,286,127,336,295,50,168
142,21,motorcycle,0.354,1250,160,1442,268,191,108
142,22,person,0.339,347,114,402,282,55,168
142,23,person,0.317,316,750,402,901,85,150
142,24,person,0.315,786,150,854,321,67,171
144,1,car,0.865,1194,317,1460,572,266,254
144,2,person,0.835,1721,458,1794,669,73,211
144,3,person,0.793,536,435,606,643,69,208
144,4,person,0.761,1673,36,1729,188,55,152
144,5,person,0.733,939,917,1010,1077,71,160
144,6,person,0.710,465,421,527,641,62,219
144,7,person,0.688,299,838,394,1080,95,241
144,8,person,0.674,242,584,331,832,89,248
144,9,person,0.665,887,406,963,593,75,187
144,10,person,0.661,937,66,994,237,57,171
144,11,person,0.651,1012,94,1072,274,59,180
144,12,person,0.632,376,431,464,661,87,229
144,13,person,0.588,1082,88,1138,254,56,165
144,14,person,0.580,1456,23,1512,164,56,141
144,15,person,0.567,234,405,293,588,59,183
144,16,person,0.535,1455,584,1550,825,94,240
144,17,person,0.402,827,396,893,602,65,206
144,18,person,0.375,455,139,521,327,66,188
144,19,person,0.352,283,123,336,297,53,173
144,20,person,0.347,795,351,852,536,57,184
144,21,motorcycle,0.323,1251,160,1442,268,190,108
144,22,handbag,0.307,798,510,840,564,41,54
146,1,car,0.870,1194,317,1460,572,266,254
146,2,person,0.833,1721,458,1794,669,73,210
146,3,person,0.774,1677,36,1732,189,55,153
146,4,person,0.742,538,440,603,647,64,207
146,5,person,0.738,244,584,337,832,93,248
146,6,person,0.726,939,916,1005,1077,65,161
146,7,person,0.690,890,408,963,603,73,194
146,8,person,0.672,1078,88,1136,253,58,165
146,9,person,0.661,1010,93,1067,274,57,180
146,10,person,0.655,463,422,525,642,62,219
146,11,person,0.645,302,843,393,1078,90,235
146,12,person,0.637,936,62,993,237,57,174
146,13,person,0.598,376,431,463,654,87,223
146,14,person,0.596,1457,592,1553,827,95,235
146,15,person,0.546,236,397,296,584,59,186
146,16,person,0.541,1455,22,1511,157,55,134
146,17,person,0.459,328,761,413,1038,85,276
146,18,person,0.450,826,397,892,603,65,205
146,19,motorcycle,0.340,1252,160,1442,268,189,107
148,1,car,0.874,1194,317,1460,571,266,253
148,2,person,0.834,1721,459,1794,668,73,208
148,3,person,0.763,245,584,336,832,90,247
148,4,person,0.746,939,915,1003,1079,63,164
148,5,person,0.737,1679,37,1735,190,55,153
148,6,person,0.719,305,842,395,1080,90,237
148,7,person,0.709,536,445,599,646,63,201
148,8,person,0.681,1076,86,1133,251,57,165
148,9,person,0.672,459,420,526,642,67,222
148,10,person,0.669,934,59,993,236,58,176
148,11,person,0.646,1461,584,1566,829,104,244
148,12,person,0.626,378,432,460,644,81,211
148,13,person,0.620,891,408,963,612,72,203
148,14,person,0.609,1008,90,1067,270,58,179
148,15,person,0.601,234,398,295,580,60,181
148,16,person,0.559,1454,21,1509,158,55,136
148,17,person,0.428,820,397,893,606,72,208
148,18,person,0.371,791,154,847,320,56,165
148,19,person,0.329,281,126,337,296,56,170
148,20,person,0.320,338,770,416,1046,77,276
150,1,car,0.870,1194,316,1460,570,266,253
150,2,person,0.826,1721,459,1794,668,72,209
150,3,person,0.774,940,914,1002,1079,62,165
150,4,person,0.711,535,446,598,651,63,204
150,5,person,0.708,307,844,403,1080,95,235
150,6,person,0.701,1682,38,1735,191,53,153
150,7,person,0.700,1074,87,1131,249,56,162
150,8,person,0.681,1007,87,1066,269,58,181
150,9,person,0.675,935,58,994,235,58,177
150,10,person,0.674,247,582,340,832,92,250
150,11,person,0.661,1464,588,1570,828,106,240
150,12,person,0.659,457,424,523,646,66,222
150,13,person,0.637,382,429,458,640,75,210
150,14,person,0.604,891,417,961,616,70,198
150,15,person,0.603,235,395,294,582,58,186
150,16,person,0.508,1455,20,1508,156,52,136
150,17,person,0.362,793,153,848,319,54,165
150,18,person,0.324,819,403,894,583,75,180
150,19,person,0.319,458,134,523,323,65,188
150,20,bicycle,0.315,1567,616,1728,739,161,122
150,21,motorcycle,0.308,1251,155,1443,266,191,111
152,1,car,0.861,1194,316,1460,571,266,254
152,2,person,0.843,1721,458,1794,668,73,209
152,3,person,0.767,939,913,1002,1079,62,166
152,4,person,0.736,1006,86,1064,266,58,179
152,5,person,0.712,311,850,406,1080,94,229
152,6,person,0.688,533,449,598,652,64,202
152,7,person,0.681,255,582,344,830,89,248
152,8,person,0.678,457,426,522,652,64,226
152,9,person,0.668,935,57,994,233,58,175
152,10,person,0.662,824,399,906,615,81,216
152,11,person,0.654,1684,39,1741,191,56,152
152,12,person,0.642,1469,586,1570,830,101,243
152,13,person,0.638,1072,86,1128,249,56,162
152,14,person,0.633,386,420,458,640,72,220
152,15,person,0.599,893,420,959,615,65,194
152,16,person,0.593,235,393,293,583,58,189
152,17,person,0.494,1454,18,1505,155,51,136
152,18,motorcycle,0.337,1253,160,1442,268,188,108
152,19,bicycle,0.330,1568,616,1728,739,159,122
152,20,person,0.325,794,152,853,319,58,167
154,1,car,0.864,1194,316,1460,571,266,254
154,2,person,0.839,1721,459,1795,668,73,209
154,3,person,0.771,937,911,1001,1080,64,168
154,4,person,0.747,314,853,417,1080,103,226
154,5,person,0.736,456,430,522,652,65,221
154,6,person,0.728,934,56,992,233,58,176
154,7,person,0.704,1476,589,1574,832,98,243
154,8,person,0.693,1005,85,1062,259,57,173
154,9,person,0.691,390,417,458,636,68,219
154,10,person,0.683,829,405,906,619,77,214
154,11,person,0.661,533,449,598,655,64,206
154,12,person,0.643,1070,86,1126,246,56,160
154,13,person,0.620,1686,43,1742,191,55,147
154,14,person,0.614,890,417,959,615,68,197
154,15,person,0.607,236,392,293,582,57,190
154,16,person,0.590,265,581,350,827,84,245
154,17,person,0.507,1449,15,1504,155,54,139
154,18,person,0.403,289,580,349,821,60,240
154,19,motorcycle,0.367,1252,158,1442,268,189,109
154,20,person,0.360,459,131,526,323,66,191
154,21,bicycle,0.351,1569,612,1729,740,160,127
154,22,person,0.330,411,34,468,192,57,157
154,23,person,0.309,795,152,855,323,59,170
